PNo,行動回数,体力,敏捷,器用,魔力,精神,武器,スキル,CRIフラグ,必殺技フラグ,ダメージ
954,2,130,100,110,50,110,長剣,スラッシュ,False,False,24
954,3,130,100,110,50,110,長剣,スラッシュ,False,True,29
955,1,150,100,100,50,100,長剣,スラッシュ,False,False,35
955,2,150,100,100,50,100,長剣,スラッシュ,False,False,29
955,3,150,100,100,50,100,長剣,スラッシュ,False,False,31
956,1,150,100,150,50,50,槍,チャージ,False,True,45
956,2,150,100,150,50,50,槍,チャージ,False,False,42
956,3,150,100,150,50,50,槍,チャージ,False,False,38
957,1,100,50,50,150,150,魔導石,マジックアロー,False,False,60
957,2,100,50,50,150,150,魔導石,マジックアロー,False,True,61
957,3,100,50,50,150,150,魔導石,マジックアロー,False,False,66
958,1,150,150,100,50,50,槍,チャージ,False,True,30
958,3,150,150,100,50,50,槍,スラッシュ,False,False,19
959,1,130,150,120,50,50,槍,シュート,False,False,32
959,2,130,150,120,50,50,槍,シュート,False,False,23
959,3,130,150,120,50,50,槍,シュート,False,False,31
960,1,150,100,50,150,50,杖,マジックブラスト,False,False,56
960,2,150,100,50,150,50,杖,マジックブラスト,False,False,80
960,3,150,100,50,150,50,杖,マジックブレイク,False,True,87
961,1,150,50,150,50,100,ボウガン,シュート,False,False,30
962,1,130,50,50,130,140,杖,マジックブラスト,False,False,78
962,2,130,50,50,130,140,杖,マジックブラスト,False,False,63
963,1,70,150,130,50,100,銛,スラッシュ,False,False,18
963,2,70,150,130,50,100,銛,スラッシュ,False,False,16
963,3,70,150,130,50,100,銛,スラッシュ,False,False,20
964,2,50,150,50,150,100,魔導石,マジックブレイク,False,False,76
964,3,50,150,50,150,100,魔導石,マジックブレイク,False,False,69
965,1,100,50,150,50,150,網,シュート,False,False,9
965,2,100,50,150,50,150,網,シュート,False,False,11
965,3,100,50,150,50,150,網,シュート,True,False,22
967,2,50,120,80,150,100,魔導石,マジックアロー,False,False,51
967,3,50,120,80,150,100,魔導石,マジックアロー,False,True,62
969,2,150,150,100,50,50,格闘,通常攻撃,True,False,21
969,3,150,150,100,50,50,格闘,通常攻撃,False,False,8
970,1,150,80,120,50,100,槍,チャージ,False,False,20
970,2,150,80,120,50,100,槍,チャージ,False,False,31
971,1,100,50,50,150,150,魔導石,マジックブラスト,False,False,89
971,2,100,50,50,150,150,魔導石,マジックブラスト,False,False,84
972,1,150,100,100,50,100,格闘,チャージ,False,False,10
972,2,150,100,100,50,100,格闘,チャージ,False,False,18
973,2,150,150,100,50,50,ボウガン,シュート,False,False,33
973,3,150,150,100,50,50,ボウガン,シュート,False,False,20
973,4,150,150,100,50,50,ボウガン,シュート,False,False,30
974,1,150,100,50,50,150,短剣,スラッシュ,False,False,10
974,2,150,100,50,50,150,短剣,スラッシュ,False,False,6
974,3,150,100,50,50,150,短剣,スラッシュ,False,True,14
975,1,150,70,70,60,150,錨,スラッシュ,False,False,68
975,2,150,70,70,60,150,錨,スラッシュ,False,False,38
976,2,150,150,100,50,50,格闘,スラッシュ,False,False,16
976,3,150,150,100,50,50,格闘,スラッシュ,False,False,14
976,4,150,150,100,50,50,格闘,スラッシュ,True,False,30
976,5,150,150,100,50,50,格闘,スラッシュ,False,False,10
977,2,140,150,110,50,50,格闘,チャージ,False,False,10
977,3,140,150,110,50,50,格闘,チャージ,False,False,20
977,4,140,150,110,50,50,格闘,チャージ,False,False,15
977,5,140,150,110,50,50,格闘,チャージ,False,True,20
978,1,90,50,90,150,120,魔導石,マジックアロー,False,False,67
978,2,90,50,90,150,120,魔導石,マジックアロー,False,False,51
978,3,90,50,90,150,120,魔導石,マジックアロー,False,True,70
979,1,100,150,150,50,50,短剣,スラッシュ,False,False,15
979,2,100,150,150,50,50,短剣,スラッシュ,False,False,10
979,3,100,150,150,50,50,短剣,スラッシュ,False,False,17
981,2,50,150,50,150,100,魔導石,マジックアロー,False,False,56
981,3,50,150,50,150,100,魔導石,マジックアロー,False,True,58
983,1,150,100,150,50,50,槍,スラッシュ,True,False,82
983,2,150,100,150,50,50,槍,チャージ,False,False,25
983,3,150,100,150,50,50,槍,チャージ,False,False,25
984,1,150,150,100,50,50,格闘,スラッシュ,False,False,14
984,2,150,150,100,50,50,格闘,スラッシュ,False,False,15
984,3,150,150,100,50,50,格闘,チャージ,False,False,19
984,4,150,150,100,50,50,格闘,チャージ,False,False,19
985,2,150,100,50,150,50,杖,通常攻撃,False,False,24
985,3,150,100,50,150,50,杖,通常攻撃,False,False,19
986,2,100,130,130,70,70,長剣,シュート,False,False,16
987,2,150,150,100,50,50,格闘,スラッシュ,False,False,17
987,4,150,150,100,50,50,格闘,スラッシュ,False,False,12
987,5,150,150,100,50,50,格闘,スラッシュ,False,False,14
988,1,130,100,100,70,100,銛,スラッシュ,False,False,14
988,3,130,100,100,70,100,銛,スラッシュ,False,False,19
989,1,150,50,150,50,100,錨,チャージ,False,False,86
989,2,150,50,150,50,100,錨,チャージ,False,False,102
989,3,150,50,150,50,100,錨,チャージ,False,True,72
990,1,150,150,100,50,50,格闘,チャージ,False,False,20
991,1,50,150,50,150,100,杖,マジックブレイク,False,False,68
991,2,50,150,50,150,100,杖,マジックブレイク,False,False,84
992,2,50,100,150,50,150,杖,通常攻撃,False,False,11
993,1,100,50,50,150,150,杖,マジックアロー,False,False,59
993,2,100,50,50,150,150,杖,マジックアロー,False,False,61
993,3,100,50,50,150,150,杖,マジックアロー,False,False,59
994,2,150,150,100,50,50,細剣,スラッシュ,False,False,25
994,3,150,150,100,50,50,細剣,スラッシュ,False,False,22
995,2,150,150,100,50,50,銛,チャージ,True,False,47
995,4,150,150,100,50,50,銛,チャージ,False,False,15
996,1,150,50,100,50,150,銛,通常攻撃,False,False,13
996,2,150,50,100,50,150,銛,通常攻撃,False,False,12
996,3,150,50,100,50,150,銛,通常攻撃,False,False,14
997,1,100,100,100,100,100,銛,通常攻撃,False,False,7
997,2,100,100,100,100,100,銛,通常攻撃,False,False,13
997,3,100,100,100,100,100,銛,通常攻撃,False,False,13
998,1,150,150,100,50,50,格闘,シュート,False,False,13
998,2,150,150,100,50,50,格闘,シュート,False,False,13
998,3,150,150,100,50,50,格闘,シュート,False,False,8
998,4,150,150,100,50,50,格闘,シュート,False,False,13
999,1,50,50,150,150,100,魔導石,マジックアロー,False,False,72
999,2,50,50,150,150,100,魔導石,マジックアロー,False,False,66
999,3,50,50,150,150,100,魔導石,マジックアロー,False,False,64
1000,1,150,50,150,50,100,錨,チャージ,False,True,90
1000,2,150,50,150,50,100,錨,スラッシュ,False,False,90
1000,3,150,50,150,50,100,錨,スラッシュ,True,False,143
1001,1,150,60,100,60,130,斧,チャージ,False,False,69
1002,3,150,60,110,50,130,斧,チャージ,False,False,70
1003,1,100,50,100,100,150,杖,通常攻撃,False,False,21
1003,2,100,50,100,100,150,杖,通常攻撃,False,False,14
1003,3,100,50,100,100,150,杖,通常攻撃,False,False,17
1004,3,50,100,100,150,100,魔導石,マジックアロー,False,True,84
1005,1,150,60,100,50,140,長剣,スラッシュ,False,False,25
1005,2,150,60,100,50,140,長剣,スラッシュ,False,False,18
1006,1,50,50,150,100,150,錨,マジックアロー,False,False,42
1006,2,50,50,150,100,150,錨,マジックアロー,False,False,56
1007,1,150,150,100,50,50,銛,チャージ,False,False,13
1007,3,150,150,100,50,50,銛,チャージ,False,False,29
1008,1,150,150,100,50,50,斧,チャージ,False,False,60
1008,3,150,150,100,50,50,斧,チャージ,False,False,77
1009,2,80,100,120,50,150,銛,シュート,False,False,14
1009,3,80,100,120,50,150,銛,シュート,False,False,14
1010,1,150,50,100,50,150,格闘,シュート,False,False,9
1010,3,150,50,100,50,150,格闘,シュート,False,False,8
1011,2,150,150,100,50,50,短剣,スラッシュ,False,False,14
1011,3,150,150,100,50,50,短剣,スラッシュ,False,False,10
1013,2,150,150,100,50,50,長剣,シュート,False,False,27
1013,3,150,150,100,50,50,長剣,シュート,False,False,17
1013,4,150,150,100,50,50,長剣,シュート,False,False,18
1014,1,70,120,60,150,100,魔導石,マジックアロー,False,False,55
1015,1,150,50,50,100,150,格闘,通常攻撃,False,False,7
1015,2,150,50,50,100,150,格闘,通常攻撃,False,False,9
1016,1,50,50,100,150,150,魔導石,マジックブレイク,False,True,82
1016,2,50,50,100,150,150,魔導石,マジックブレイク,False,False,83
1016,3,50,50,100,150,150,魔導石,マジックブレイク,False,False,93
1017,1,110,150,110,50,80,格闘,チャージ,False,False,8
1017,2,110,150,110,50,80,格闘,チャージ,False,False,15
1017,3,110,150,110,50,80,格闘,チャージ,False,False,15
1017,4,110,150,110,50,80,格闘,チャージ,False,False,14
1018,3,150,50,150,50,100,ボウガン,チャージ,False,False,26
1019,1,50,50,100,150,150,魔導石,マジックブラスト,False,False,91
1019,2,50,50,100,150,150,魔導石,マジックブラスト,False,False,89
1019,3,50,50,100,150,150,魔導石,マジックブラスト,False,False,80
1020,1,150,150,100,50,50,格闘,チャージ,False,False,16
1020,2,150,150,100,50,50,格闘,チャージ,False,False,18
1020,3,150,150,100,50,50,格闘,チャージ,False,True,20
1020,4,150,150,100,50,50,格闘,チャージ,False,False,18
1021,1,150,150,100,50,50,斧,スラッシュ,False,False,66
1021,2,150,150,100,50,50,斧,スラッシュ,False,False,34
1021,3,150,150,100,50,50,斧,スラッシュ,True,False,132
1022,2,100,50,50,150,150,魔導石,マジックアロー,False,False,71
1022,3,100,50,50,150,150,魔導石,マジックアロー,False,False,67
1023,1,100,50,100,150,100,魔導石,マジックアロー,False,False,56
1023,2,100,50,100,150,100,魔導石,マジックアロー,False,False,70
1023,3,100,50,100,150,100,魔導石,マジックアロー,False,False,69
1024,1,50,50,120,150,130,魔導石,マジックアロー,False,False,56
1024,2,50,50,120,150,130,魔導石,マジックアロー,False,False,55
1024,3,50,50,120,150,130,魔導石,マジックアロー,False,False,74
1025,1,150,100,150,50,50,斧,スラッシュ,False,False,62
1025,2,150,100,150,50,50,斧,スラッシュ,False,False,74
1025,3,150,100,150,50,50,斧,スラッシュ,True,True,192
1026,1,100,50,50,150,150,杖,通常攻撃,False,False,27
1026,2,100,50,50,150,150,杖,通常攻撃,False,False,14
1026,3,100,50,50,150,150,杖,通常攻撃,False,False,14
1027,1,120,100,150,50,80,ボウガン,シュート,False,False,29
1027,2,120,100,150,50,80,ボウガン,シュート,False,False,31
1027,3,120,100,150,50,80,ボウガン,シュート,True,False,55
1028,2,130,70,50,100,150,魔導石,通常攻撃,False,False,39
1028,3,130,70,50,100,150,魔導石,通常攻撃,False,False,32
1029,2,130,80,90,80,120,細剣,通常攻撃,True,False,24
1029,3,130,80,90,80,120,細剣,通常攻撃,False,False,15
1030,1,50,50,100,150,150,魔導石,マジックブラスト,False,False,93
1030,2,50,50,100,150,150,魔導石,マジックブラスト,False,False,92
1030,3,50,50,100,150,150,魔導石,マジックブラスト,False,False,78
1031,1,150,100,150,50,50,長剣,スラッシュ,False,False,42
1031,2,150,100,150,50,50,長剣,スラッシュ,False,False,26
1031,3,150,100,150,50,50,長剣,スラッシュ,False,False,24
1032,1,150,50,100,50,150,格闘,スラッシュ,False,False,16
1032,2,150,50,100,50,150,格闘,スラッシュ,False,False,15
1032,3,150,50,100,50,150,格闘,スラッシュ,False,True,16
1033,1,50,100,120,80,150,ボウガン,シュート,False,False,12
1033,2,50,100,120,80,150,ボウガン,シュート,True,True,41
1034,2,150,100,150,50,50,銛,スラッシュ,False,False,25
1034,3,150,100,150,50,50,銛,スラッシュ,False,False,21
1035,1,90,50,100,130,130,魔導石,マジックアロー,False,False,52
1035,2,90,50,100,130,130,魔導石,マジックアロー,False,False,60
1035,3,90,50,100,130,130,魔導石,マジックアロー,False,False,55
1036,2,150,50,150,50,100,錨,シュート,False,False,34
1036,3,150,50,150,50,100,錨,シュート,True,False,125
1037,3,100,150,150,50,50,短剣,スラッシュ,True,False,34
1038,2,150,120,120,50,60,網,チャージ,False,False,14
1038,3,150,120,120,50,60,網,チャージ,False,False,20
1039,1,100,50,50,150,150,杖,マジックブレイク,False,False,87
1039,2,100,50,50,150,150,杖,マジックブレイク,False,False,80
1039,3,100,50,50,150,150,杖,マジックブレイク,False,False,77
1040,2,100,150,150,50,50,格闘,スラッシュ,False,False,13
1040,3,100,150,150,50,50,格闘,スラッシュ,False,False,17
1040,4,100,150,150,50,50,格闘,スラッシュ,True,False,34
1040,5,100,150,150,50,50,格闘,スラッシュ,False,False,12
1041,1,120,140,140,50,50,細剣,チャージ,False,False,22
1041,2,120,140,140,50,50,細剣,チャージ,False,False,26
1041,3,120,140,140,50,50,細剣,チャージ,False,False,26
1042,3,130,140,50,50,130,格闘,通常攻撃,False,False,7
1042,4,130,140,50,50,130,格闘,通常攻撃,False,False,9
1042,5,130,140,50,50,130,格闘,通常攻撃,False,False,5
1043,1,150,50,120,50,130,錨,スラッシュ,False,False,69
1043,2,150,50,120,50,130,錨,スラッシュ,False,False,53
1043,3,150,50,120,50,130,錨,スラッシュ,False,False,57
1044,2,50,50,130,150,120,格闘,マジックブラスト,False,False,76
1045,1,50,50,100,150,150,魔導石,マジックブラスト,False,False,81
1045,2,50,50,100,150,150,魔導石,マジックブラスト,False,False,74
1045,3,50,50,100,150,150,魔導石,マジックアロー,False,True,81
1047,1,150,50,100,50,150,斧,スラッシュ,False,False,45
1047,2,150,50,100,50,150,斧,スラッシュ,False,False,38
1048,1,150,150,100,50,50,格闘,チャージ,False,False,14
1048,2,150,150,100,50,50,格闘,チャージ,False,False,14
1048,3,150,150,100,50,50,格闘,チャージ,False,False,12
1048,4,150,150,100,50,50,格闘,チャージ,False,False,20
1049,1,150,50,50,150,100,魔導石,マジックブラスト,False,False,66
1050,2,150,50,150,50,100,斧,スラッシュ,False,False,67
1050,3,150,50,150,50,100,斧,スラッシュ,False,False,35
1051,1,150,100,150,50,50,槍,チャージ,False,False,25
1051,2,150,100,150,50,50,槍,チャージ,False,False,34
1052,1,100,50,150,150,50,杖,マジックブラスト,False,False,91
1052,2,100,50,150,150,50,杖,マジックブラスト,False,False,68
1053,1,150,50,150,50,100,錨,スラッシュ,False,True,86
1053,2,150,50,150,50,100,錨,スラッシュ,False,False,39
1053,3,150,50,150,50,100,錨,スラッシュ,False,False,41
1054,1,150,120,70,50,110,斧,スラッシュ,False,False,66
1054,2,150,120,70,50,110,斧,スラッシュ,False,False,51
1054,3,150,120,70,50,110,斧,スラッシュ,False,False,45
1055,1,100,150,100,50,100,格闘,スラッシュ,False,False,12
1055,2,100,150,100,50,100,格闘,スラッシュ,False,False,14
1055,3,100,150,100,50,100,格闘,スラッシュ,False,False,14
1055,4,100,150,100,50,100,格闘,スラッシュ,False,False,12
1056,2,150,150,100,50,50,ボウガン,チャージ,False,False,22
1056,3,150,150,100,50,50,ボウガン,チャージ,False,True,35
1058,1,100,110,110,90,90,ボウガン,シュート,False,False,19
1058,2,100,110,110,90,90,ボウガン,シュート,False,False,23
1058,3,100,110,110,90,90,ボウガン,シュート,False,False,13
1059,1,150,100,100,50,100,格闘,スラッシュ,False,False,16
1059,3,150,100,100,50,100,格闘,スラッシュ,False,False,17
1060,1,150,50,130,50,120,長剣,スラッシュ,False,False,21
1060,2,150,50,130,50,120,長剣,スラッシュ,False,False,33
1060,3,150,50,130,50,120,長剣,スラッシュ,True,False,67
1061,1,50,150,50,150,100,魔導石,マジックアロー,False,False,65
1061,3,50,150,50,150,100,魔導石,マジックアロー,False,False,69
